День 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.Вход в клуб;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Эй! Как ты? Все плохо, да? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Я даже не знаю, что тебе сказать. ;;;;;;;Recepton02;тот же стат, рэейч смотрит на гг уставшая ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Может кофе? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Это очень мило. Но это уже слишком. Спасибо. ;;;;;;;Recepton03;тот же стат, рэйч указывает на ближайшую гору стаканчиков ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Могу я задать тебе один очень странный вопрос? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Если он не про мое белье, задавай. ;;;;;;;Recepton04;гг садится рядом, смотрит на рэйч, улыбается;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ммм.. Тогда другой вопрос. Хах. Я шучу. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Смешно только тебе."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Сегодня утром ты выглядела довольно уставшей.;;;;;;;Recepton05;ГГ ставит локоть на столик (если там есть бумаги, поверх них), а на ладонь опирает подбородок, смотрит внимательно на рэйч. она чуть удивлена ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Сказала, что плохо спала. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Да. Сейчас это будет восьмой стаканчик кофе, но я чувствую себя лучше. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А раньше происходило с тобой подобное? ;;;;;;;Recepton06;тот же стат, только гг прищуривается (то самое лицо детектива), рэйч отводит взгляд чуть краснеет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Бывает иногда. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Смотри-ка, она краснеет. Она вероятно тоже что-то помнит."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ты не замечала, что на теле у тебя после таких ночей остаются странные следы? ;;;;;;;Recepton07;тот же стат, только рэйч смущенно улыбается, смотрит на гг робко ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Оооу. Ей сильно неловко. Продолжай."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Хм.. откуда такие вопросы, Адам? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Просто ответь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Да, и это бывают очень странные следы. ;;;;;;;Recepton08;тот же стат, только она пожимает плечами, гг смотрит внимательно ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Конкретнее. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Иногда это что-то похожее на засосы, иногда на следы от ногтей.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Сегодня я проснулась с этим. Уж не знаю, как я смогла дотянуться во сне.. ;;;;;;;Recepton09;Рэйч показывает след от засоса. приподняв майку/приподняв юбку - зависит че на ней. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Странно, правда? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да. Очень. ;;;;;;;Recepton10;рэйч просто сидит, гг чешет подбородок ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Я был прав, черт тебя дери!"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;У тебя тоже есть эти следы? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Да. И, кажется, у меня есть пара идей о том, откуда они. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Не говори сейчас. Рано."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;звук: мяу рингтон;Recepton11;рэйч смотри в экран, гг указывает пальцем в сторону на выход ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел ;Потом договорим. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ага. Да, я вас слушаю. Занятия есть сегодня с 11.30. ;;;;;;;Recepton12;Рэйч отвечает на звонок, гг уходит ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор: без последствий, только очередность событий ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Следы на теле: Узнать, есть ли у Рэйчел, Сары и Хильды следы на теле.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Открывание карты;;;;;;;;Открывание карты?? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Зал бокса (Сара);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Массажный кабинет (Хильда);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64. Зал бокса;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: кинуть на заметное место напиток - открытую бутылку. Можно на сару надеть боксерские перчатки? ;;;;;;Музыка - Зал бокса;BoxClub01;Обшей кадр: Сара бьет грушу. гг стоит в дверях (или где-то рядом со входом) облокотился о дверь/стену у входа. улыбается. Тут будет журнал;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор: без последствий, только очередность событий ;;;;;;;;BoxClub01_Zin;Жунал;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Тыкнуть на Сару;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Журнал;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;У меня не было сомнений, что найду тебя здесь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Потому что я на работе работаю. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ну разумеется. ;;;;;;;BoxClub02;гг отходит от входа, закатывает глаза, сара стоит у груши, придерживая ее руками ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;У тебя что-то срочное? Занятие начнется через 5 минут. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я быстро. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ты хорошо спишь? ;;;;;;;BoxClub03;тот же стст, только гг рядом с сарой, она хмурится, глядя на него;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Черт! Спроси еще, в какой пижаме. Конкретные вопросы задавай."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;В каком смысле? ;;;;;;;BoxClub04;тот же стат, Сара ставит руку в бок, другой касается груши ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;В смысле - не бывает у тебя так, что ты видишь странные сны, а на утро на теле находишь следы? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Таак.. она задумалась. Хорошо."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Откровенно говоря, у меня много следов на теле. Сам понимаешь.;;;;;;;BoxClub05;показывает руки в перчатках/руки сжатые в кулаки - будто бы в бойцовской стойке;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но сны странные снятся, да. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Словно я в здесь в зале, вокруг темно и много людей. ;;;;;;;BoxClub06;тот же стат, сара касается подбородка рукой (в перчатке) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Да-да.. Все так и было!""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И что ты во сне делаешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Я точно не помню, что-то похожее на ритуал. Не знаю.. Но мы все были эм.. голые. ;;;;;;;BoxClub07;тот же стат, гг кладет руку ей на плечо - лицо у него понимающее. сара смотрит на руку гг в недоумении ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Учти, это только сон. Не нужно мне рассказывать про бессознательное. ;;;;;;;BoxClub08;тот же стат, сара убирает руку гг с плеча ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Она не может вспомнить подробностей, поэтому мыслит по аналогии."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;И часто тебе такое снится? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Не часто. Пару раз, кажется. ;;;;;;;BoxClub09;сара пожимает плечами, гг улыбается ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А в эту ночь снилось что-нибудь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Нет. Почему ты спрашиваешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Не говори. Сначала нужно разобраться, что это вообще такое."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я с тех пор как устроился сюда, плохо сплю. Вот и подумал, может плохо проветриваются помещения.;;;;;;;BoxClub10;тот же стат, сара смотрит на гг, гг машет на себя руками, будто ему не хватает воздуха ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сара ;Хм.. Думаю, это нервы. Побольше пей и постарайся оставаться спокойным. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Если у тебя все, то мне пора на занятие. ;;;;;;;BoxClub11;она указывает куда-то за спину гг, будто вошли в зал следующая группа ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;ладно. Хорошего дня.;;;;;;;BoxClub12;гг виновато улыбается;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Выбор: без последствий, только очередность событий ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Следы на теле: Узнать, есть ли у Рэйчел, Сары и Хильды следы на теле.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Открывание карты;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Массажный кабинет (Хильда);;;;;;;;Затемнение экрана ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65. Массажный кабинет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: можно как-то раздеть немного Хильду? чтоб было видно, что она интимом занималась минутой до ;;;;;;Музыка - Массажный кабинет;Massage01;ГГ стоит у двери в кабинет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Звук: doorKnock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Хильда, можно войти? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Хильда? ;;;;;;Звук: doorKnock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;Massage02;Дверь приоткрыта, Хильда явно не хочет гг пускать к себе. как бы выглянула из-за двери. она оч недовольна;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Pendejo! ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Чего тебе? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я ведь говорил, что знаю, как переводится это слово? ;;;;;;;Massage03;тот же стат, гг напротив не пускающей хильды, у гг руки в боки ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Хочешь побаловаться в языковыми играми? Так это к Саре. Чего тебе? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Тебе снятся сны? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Что? ;;;;;;;Massage04;тот же стат, только хильда оч удивлена. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ну сны.. Ты видишь какие-нибудь необычные сны? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Ты сошел с ума? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Просто ответь. ;;;;;;;Massage05;тот же стат, только гг разводит руками ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Да, мне иногда снятся сны. Как и всем людям. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А сегодня снилось что-то необычное? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Ммм... ;;;;;;;Massage06;тот же стат, хильда задумалась, смотрит вверх и в сторону ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Так-так."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Нет, ничего не снилось сегодня. У тебя все? Мне надо идти.. ;;;;;;;Massage07;тот же стат.. у хильды скучающий вид, смотрит прямо не гг. гг чешет затылок ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А на теле после снов не остается странных следов? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Почему ты спрашиваешь? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Изучаю в йоге новую тему - влияние практик на спокойный сон. ;;;;;;;Massage08;тот же стат, гг скрестил руки на груди. хильда повернулась назад..в комнату.будто ее позвали ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Я не пойду к тебе на занятие, как ты меня не заманивай. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Так есть следы или нет? ;;;;;;;Massage09;тот же стат, только гг кладет ладонь на дверь, типа вот вот откроет. Хильда возмущенно смотрит на него;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Ну было несколько раз, да.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Как-то я проснулась и заметила следы ногтей на бедре. В другой раз на животе. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Но ничего критичного. Тем более у меня свои довольно длинные. Могла во сне себя поранить.;;;;;;;Massage10;Показывает длинные ногти. а гг убрал руку от двери, внимательно слушает ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ну да.. Только царапины? А засосы или следы от ладоней? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Хильда;Только царапины. Опрос окончен? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Ладно. Спасибо и на этом. ;;;;;;doorBoth;Massage11;перед носом гг закрылась дверь;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;Затемнение экрана. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66. Коридор. Около кабинета Тельмы ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: дверь кабинета чуть приоткрыта - видно, что никого нет;;;;;;Музыка - thelmaBgm1;66.Office01;гг стоит у приоткрытого кабинета тельмы.                         ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Следующая тренировка еще не скоро, да?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Нет.. Я не буду этого делать. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Мы еще не спросили у Билли.;;;;;;;66.Office02;гг хмурится, делает шаг вперед, подальше от двери ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Я бы на твоем месте не рассчитывал, что он что-то скажет, после всего."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Мы заглянем только на минутку."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Помнишь, тот ящик, который так и не смогли открыть?"" ";;;;;;;66.Office03;гг хмурится делает шаг назад, снова смотрит в кабинет ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Уверен, сейчас самое время."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;А если меня поймают, что сказать? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Попроси Рэйч постоять на карауле."" ";;;;;;;66.Office04;гг закатывает глаза ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Это смешно. Все Тельму очень любят, мне никто не станет помогать.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Мы слишком долго рассуждаем, а за это время могли бы уже открыть этот ящик."" ";;;;;;;66.Office05;гг достает телефон.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Секреты: Исследовать кабинет Тельмы.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
UI cобщений;;;;;;;;66.Office06;Пишет смс Рэйч ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ (сообщение) ;А где Тельма? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел (сообщение);Она вышла куда-то с Анной. Кажется, они в ее машине сейчас. ;;;;;;;66.Office07;ГГ хитро улыбается, с телефоном в руках ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел (сообщение);Что-то случилось? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ (сообщение) ;Нет-нет. Просто хотел зайти к ней. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ (сообщение) ;Ты мне сообщи, когда она будет возвращаться. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ (сообщение) ;Как только она зайдет в клуб, скинь мне гудок. Я пойму. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел (сообщение);Только не говори, что ты  в ее кабинете сейчас взламываешь тот злосчастный шкафчик!? ;;;;;;;66.Office08;гг глядя в телефон, чешет затылок ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел (сообщение);Адам, я против этой затеи. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ (сообщение) ;"Нет. К ней так сложно попасть на ""прием"". Хочу застать ее врасплох. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Рэйчел (сообщение);Ты отвратительно врешь. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office09;ГГ убирает телефон.  ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office10;ГГ заходит в кабинет. - широкий план комнаты ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Интерактив: протыкать все точки интереса. ;;;;;;;;66.Office10_Zin;Тут должен быть журнал                                         ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Примечание: нужны пилочка для ногтей, ножницы, крем для тела и спонж (и еще че-нить для ухода)., листок бумаги, который гг вытащит из стеллажа (см реф), папки (деловые классические папки для доков);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office10;Общий кадр ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1. Осмотреть стеллаж ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Осмотреть ящики;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3. Осмотреть рабочий стол (комп) ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;1. Ничего подозрительного. ;;;;;;;66.Office16;гг подходит к стеллажу. пальцем прикасается к подбородку (киньте ножницы на одну из коробок)  РЕФ-КТ1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Договоры. Накладные. Ничего.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ого! Тельма регулярно поставляют напитки.;;;;;;;66.Office17;вытягивает лист из папки, смотрит удивленный в него ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Могла бы продавать и клиентам. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Хм.."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office10;Общий кадр;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2. Самое время узнавать тайны. ;;;;;;;66.Office11;гг подходит к тумбе, смотрит на запертый шкафчик ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Только вот чем бы его открыть? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Задача: Взлом: Найти способ открыть ящик. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Интерактив: протыкать точки интереса. Как только игрок найдет верный вариант, все другие варианты скипаются. ;;;;;;;;!!;ВНИМАНИЕ: перед работой поговорить с ГД. НЕ делать статики на геймплейную часть.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office10;Общий кадр ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1а. Пилочка для ногтей;;;;;;;;(лежит на столике в центре среди прелдметов ухода - сделать заметно);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2б. Ароматические палочки;;;;;;;;(подсветить, сделать заметными. - палочки за рабочим столом, где они и стояли на статиках);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;3в. Ножницы;;;;;;;;сделать ножницы заметными, поярче как-то ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;1а. Столик в центре кабинета ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Сломаешь.""";;;;;;;66.Office12;ГГ у столика, взял пилочку  РЕФ-КТ2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Выглядит довольно крепкой. Я попробую. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Точно сломаешь."" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;Звук - ломается пилочка;;Затемнение экрана ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ну..""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Заткнись. ;;;;;;;66.Office13;гг на кортах держит в руке сломанную пилку, смотрит на нее;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;2б. Ароматические палочки ;;;;;;;66.Office14;ГГ у стеллажа с палками РЕФ-КТ3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Да ты шутишь?"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Дело в том, что суть вскрытия замков не в силе надавливания. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""Ты ж главный карманник города. Ну-ну."" ";;;;;;Звук - ломается палочка;;Затемнение экрана ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office15;"гг на кортах держит в руке сломанную палку, смотрит на нее					";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"3в. ""Думаю, это может сработать.""";;;;;;;66.Office18;ГГ у стеллажа РЕФ-КТ1 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Я в этом уверен. ;;;;;;;66.Office19;ГГ на кортах, сует ножницы в скважину.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Геймплей - как выглядит открывание замка. Пилочка должна сломаться - проигрыш игроку;;;;;;"- QTE с кликом в нужном участке 
- Звук щелчка";;примечание: Ножницы не доступны, когда игрок исследует локацию до того, как решает вскрыть замок ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;66.Office20;"гг открыл ящик. В ящике папки (деловые классические папки для доков с подписью ""Сотрудники"")";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
wiggle;"""О, да!"" ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ГГ;Это те самые личные дела? Как скучно.                                         ;;;;;;;66.Office21;ГГ стоит с открытой  папкой в руках;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
